X	Y	Z	Yaw	Pitch	Roll	Thrust	T1	T2	T3	T4	PWM1	PWM2	PWM3	PWM4
-0,02349266	0,5832671	-0,1898328	49,44957	1,03297	-1,326161	0	0,02078511	0,02359131	0	0	0	0	0	0
-0,02373477	0,5833054	-0,1899804	49,46833	0,9895856	-1,288356	0	0,01944611	0,02277941	0	0	0	0	0	0
-0,02390074	0,5832593	-0,1901459	49,49361	0,9398623	-1,22538	0	0,01568535	0,02165242	0	0	0	0	0	0
-0,024081	0,5831271	-0,1902602	49,54708	0,9323004	-1,146719	0	0,003488176	0,02079019	0	0	0	0	0	0
-0,02400381	0,5829772	-0,1902819	49,55106	0,9334107	-1,062486	0	0	0,01995897	0,003755621	0	0	0	0	0
-0,02395334	0,5828165	-0,1902537	49,59621	0,9635566	-1,015341	0	0	0,01978897	0,01464235	0	0	0	0	0
-0,02392365	0,5827384	-0,1902117	49,61117	0,9834582	-1,004857	0	0	0,01988315	0,01948263	0	0	0	0	0
-0,02381406	0,5826056	-0,1901422	49,65729	1,063655	-0,9944673	0	0	0,02058122	0,02800978	0	0	0	0	0
-0,02374167	0,5825748	-0,1901056	49,66249	1,081475	-1,001285	0	0	0,02082761	0,02902206	0	0	0	0	0
-0,02362557	0,5825216	-0,1900881	49,64584	1,082219	-1,031529	0	0	0,02113749	0,02546413	0	0	0	0	0
-0,02343839	0,5825327	-0,1900243	49,57823	1,062019	-1,098479	0	0	0,02160498	0,01507437	0	0	0	0	0
-0,02341703	0,5825863	-0,1900176	49,50972	1,087874	-1,189854	0	0	0,02277728	0,003946918	0	0	0	0	0
-0,02347058	0,5827329	-0,1899926	49,42708	1,131627	-1,306265	0	0,009730212	0,02437892	0	0	0	0	0	0
-0,02356667	0,5828987	-0,1899716	49,35481	1,162681	-1,410144	0	0,02554725	0,02572825	0	0	0	0	0	0
-0,02370538	0,5830764	-0,1900151	49,2758	1,182599	-1,488872	0	0,03609398	0,02671471	0	0	0	0	0	0
-0,02394198	0,5832835	-0,190106	49,19603	1,175839	-1,564423	0	0,0519079	0,02740262	0	0	0	0	0	0
-0,02423379	0,5834278	-0,1902056	49,15057	1,133117	-1,588563	0	0,05982656	0,0272168	0	0	0	0	0	0
-0,02450687	0,5835556	-0,1902884	49,11973	1,048829	-1,54492	0	0,06946793	0,02593749	0	0	0	0	0	0
-0,02475008	0,5836385	-0,1903649	49,11634	0,9566458	-1,453992	0	0,07051227	0,02410638	0	0	0	0	0	0
-0,0249274	0,5836419	-0,1904037	49,15132	0,8914348	-1,333148	0	0,06375921	0,02224583	0	0	0	0	0	0
-0,02508282	0,5836237	-0,1904047	49,23135	0,8975502	-1,218239	0	0,04483217	0,02115789	0	0	0	0	0	0
-0,02520516	0,5836048	-0,1903616	49,35006	0,92773	-1,144597	0	0,02132833	0,02072327	0	0	0	0	0	0
-0,02527334	0,5835567	-0,190232	49,47235	0,945842	-1,081793	0	0	0,02027635	0,004072299	0	0	0	0	0
-0,02535069	0,5834921	-0,1900687	49,58105	0,9990392	-1,00671	0	0	0,02005749	0,02707138	0	0	0	0	0
-0,02543579	0,5834162	-0,1898763	49,63688	1,0621	-0,9368801	0	0	0,0199898	0,04458173	0	0	0	0	0
-0,02555037	0,5832831	-0,1896461	49,67684	1,084136	-0,8778304	0	0	0,01961966	0,05975993	0	0	0	0	0
-0,02579389	0,5832091	-0,1892783	49,62926	1,081722	-0,7868392	0	0	0,01868561	0,06039256	0	0	0	0	0
-0,02606798	0,5830831	-0,1889938	49,6251	1,085021	-0,7034406	0	0	0,01788462	0,06446068	0	0	0	0	0
-0,02609576	0,5829664	-0,1885523	49,52311	1,0604	-0,59399	0	0	0,0165439	0,05347672	0	0	0	0	0
-0,02615734	0,5828291	-0,1881548	49,47292	1,054617	-0,513111	0	0	0,01567728	0,04400767	0	0	0	0	0
-0,02631807	0,5826159	-0,1877386	49,38228	1,049934	-0,4236727	0	0	0,01473607	0,02437354	0	0	0	0	0
-0,02644311	0,5823572	-0,1872675	49,29786	1,079943	-0,3074859	0	0	0,01387429	0,001461007	0	0	0	0	0
-0,02663898	0,581994	-0,1868513	49,24894	1,155442	-0,2146563	0	0,01740102	0,01370098	0	0	0	0	0	0
-0,02668728	0,5816125	-0,1864012	49,17441	1,240646	-0,1284654	0	0,03767434	0,01369111	0	0	0	0	0	0
-0,02673597	0,5811044	-0,1859316	49,11905	1,381209	-0,043449	0	0,04876233	0,01424658	0	0	0	0	0	0
-0,02659594	0,5805988	-0,1853328	49,06736	1,511836	0,007195259	0	0,05794645	0,0150464	0	0	0	0	0	0
-0,02666933	0,5801028	-0,18475	49,0969	1,634525	-0,006663475	0	0,04760446	0,01641189	0	0	0	0	0	0
-0,02650269	0,5796708	-0,1840838	49,02401	1,727234	0,03508746	0	0,05450739	0,01692146	0	0	0	0	0	0
-0,02643998	0,5792789	-0,1834627	48,98655	1,831526	0,09258091	0	0,04514647	0,01738945	0	0	0	0	0	0
-0,02643034	0,5788769	-0,1828576	48,89216	1,952329	0,1888839	0	0,04827951	0,01763445	0	0	0	0	0	0
-0,02635416	0,5785946	-0,1823756	48,82172	2,062049	0,3241832	0	0,04340455	0,01737866	0	0	0	0	0	0
-0,02640056	0,5782996	-0,1819564	48,76565	2,17739	0,4271519	0	0,03781936	0,01750238	0	0	0	0	0	0
-0,02625668	0,5780799	-0,1816157	48,72497	2,272181	0,5480627	0	0,03467357	0,01724118	0	0	0	0	0	0
-0,02603837	0,57794	-0,1814531	48,68293	2,362624	0,6457587	0	0,02889387	0,01716865	0	0	0	0	0	0
-0,02586896	0,577894	-0,1813854	48,66647	2,416508	0,6973357	0	0,02317053	0,01719173	0	0	0	0	0	0
-0,02541137	0,5776437	-0,1816096	48,70796	2,663186	0,8940165	0	0,007556553	0,01769169	0	0	0	0	0	0
-0,02506452	0,5775794	-0,1821385	48,82276	2,779055	1,014179	0	0	0,01764875	0,005035219	0	0	0	0	0
-0,02484301	0,5775324	-0,1824645	48,86226	2,817276	1,060168	0	0	0,01757108	0,01936393	0	0	0	0	0
-0,02439629	0,577668	-0,1830159	48,99751	2,781108	1,116838	0	0	0,0166427	0,04029506	0	0	0	0	0
-0,02372716	0,5779545	-0,1836211	49,1118	2,657865	1,116414	0	0	0,01541451	0,06409985	0	0	0	0	0
-0,02289634	0,5782347	-0,1843137	49,1953	2,500585	1,088513	0	0	0,01412072	0,08072014	0	0	0	0	0
-0,02204131	0,5786435	-0,1847471	49,28072	2,340115	1,047455	0	0	0,0129266	0,09568329	0	0	0	0	0
-0,02092294	0,5790421	-0,1848919	49,31153	2,247089	0,9704763	0	0	0,01276613	0,1025622	0	0	0	0	0
-0,01979747	0,5793836	-0,1848796	49,37273	2,240353	0,8435132	0	0	0,0139684	0,1136145	0	0	0	0	0
-0,01872821	0,5796844	-0,1846597	49,40263	2,28269	0,7359959	0	0	0,01546694	0,1185259	0	0	0	0	0
-0,01763594	0,5799491	-0,1841439	49,44456	2,428888	0,6266313	0	0	0,01802256	0,1189478	0	0	0	0	0
-0,01676926	0,5803775	-0,1832068	49,58051	2,719324	0,530511	0	0	0,02188813	0,1234279	0	0	0	0	0
-0,01604483	0,5808838	-0,1821559	49,62999	2,985405	0,4522316	0	0	0,02533173	0,1265043	0	0	0	0	0
-0,01557784	0,5814949	-0,1808507	49,74364	3,166115	0,4750882	0	0	0,02691026	0,1259481	0	0	0	0	0
-0,01527377	0,5822255	-0,1793096	49,83571	3,189056	0,6466636	0	0	0,02542392	0,1252264	0	0	0	0	0
-0,01534235	0,5832444	-0,1778699	49,92353	3,262016	0,9443225	0	0	0,02317693	0,1294517	0	0	0	0	0
-0,01519242	0,5848053	-0,1764407	49,87405	3,316283	1,404224	0	0	0,01912059	0,1184055	0	0	0	0	0
-0,01536558	0,5867832	-0,1755016	49,76104	3,234781	1,984745	0	0	0,01250036	0,1061362	0	0	0	0	0
-0,01514555	0,5897064	-0,1745879	49,84317	3,083764	2,416555	0	0	0,006672081	0,1114563	0	0	0	0	0
-0,01505567	0,5930163	-0,1740307	49,90545	2,670117	2,755139	0	0	0	0,1145907	0,000850219	0	0	0	0
-0,01499266	0,5964215	-0,1737918	49,99872	2,027989	3,073349	0	0	0	0,1175121	0,0104536	0	0	0	0
-0,01471557	0,5997797	-0,1735282	50,12103	1,270245	3,256496	0	0	0	0,1101296	0,01986251	0	0	0	0
-0,01460797	0,6028816	-0,1732319	50,26318	0,659254	3,422642	0	0	0	0,1168007	0,02763388	0	0	0	0
-0,01427497	0,6057154	-0,1726329	50,33633	0,306676	3,584819	0	0	0	0,1100366	0,03278143	0	0	0	0
-0,01402548	0,6080704	-0,1716551	50,48508	0,1987687	3,715538	0	0	0	0,1170666	0,03516769	0	0	0	0
-0,01368508	0,6101096	-0,1701954	50,53284	0,2386079	3,725392	0	0	0	0,1127566	0,03486785	0	0	0	0
-0,01379784	0,6114395	-0,1684293	50,62138	0,3959481	3,68687	0	0	0	0,1305071	0,03290922	0	0	0	0
-0,0136725	0,6124492	-0,1661153	50,62291	0,5605823	3,600329	0	0	0	0,1450342	0,03039747	0	0	0	0
-0,01385898	0,6127862	-0,1635225	50,62567	0,7969665	3,477934	0	0	0	0,1366485	0,02680967	0	0	0	0
-0,01390411	0,6127533	-0,1603966	50,54875	1,097027	3,310605	0	0	0	0,1212721	0,02213578	0	0	0	0
-0,01424485	0,6122268	-0,157105	50,44756	1,509789	3,117521	0	0	0	0,100133	0,01607732	0	0	0	0
-0,01460704	0,611874	-0,1553891	50,42116	1,729478	2,972655	0	0	0	0,0830372	0,01243177	0	0	0	0
-0,01511115	0,6111551	-0,1519397	50,25303	2,088493	2,781074	0	0	0	0,04747848	0,006925806	0	0	0	0
-0,01557249	0,6106943	-0,1491548	50,12489	2,289041	2,521486	0	0	0	0,02273331	0,002324453	0	0	0	0
-0,01599487	0,6103916	-0,146761	50,04522	2,351985	2,110944	0	0,008153043	0,002410412	0	0	0	0	0	0
-0,01623852	0,6102838	-0,1445269	49,87141	2,334704	1,603366	0	0,03999033	0,007313374	0	0	0	0	0	0
-0,01576858	0,6106963	-0,1426151	49,85319	2,206971	1,192562	0	0,05818756	0,01014409	0	0	0	0	0	0
-0,01445007	0,6113352	-0,1411538	49,72302	2,110342	0,9528566	0	0,07735516	0,01157485	0	0	0	0	0	0
-0,01332859	0,6117112	-0,1398946	49,5899	2,091499	0,7536196	0	0,09584102	0,01337879	0	0	0	0	0	0
-0,01219795	0,6120644	-0,1385873	49,47218	2,221866	0,4343223	0	0,1026256	0,01787544	0	0	0	0	0	0
-0,01102321	0,6121229	-0,1371875	49,19832	2,353825	0,2490121	0	0,1238798	0,02104813	0	0	0	0	0	0
-0,009981606	0,6119607	-0,1357053	49,07121	2,381746	0,1517439	0	0,1366591	0,02230002	0	0	0	0	0	0
-0,008759117	0,6120813	-0,1341655	49,1488	2,374765	-0,1735149	0	0,1104947	0,0254828	0	0	0	0	0	0
-0,007456938	0,6123458	-0,1328481	49,46819	2,508403	-0,6312333	0	0,06003262	0,03139637	0	0	0	0	0	0
-0,005420568	0,6126433	-0,1317476	49,85955	2,814018	-0,7747434	0	0,001887938	0,03588761	0	0	0	0	0	0
-0,002828779	0,612915	-0,1306001	50,20668	3,165471	-0,4942004	0	0	0,03659671	0,06694456	0	0	0	0	0
-0,000314084	0,6131934	-0,1295111	50,42118	3,483502	0,000640019	0	0	0,03482862	0,103	0	0	0	0	0
0,001942158	0,6133428	-0,1285035	50,54584	3,560162	0,4087274	0	0	0,03151434	0,1384269	0	0	0	0	0
0,00384379	0,6138651	-0,1273731	50,54332	3,481766	0,5508224	0	0	0,02930943	0,1547364	0	0	0	0	0
0,005329681	0,6143839	-0,1263215	50,59555	3,214678	0,6434429	0	0	0,02571235	0,173385	0	0	0	0	0
0,006700162	0,6148667	-0,1253691	50,65776	2,901916	0,884104	0	0	0,02017812	0,2129925	0	0	0	0	0
0,007795373	0,6152794	-0,1246057	51,03201	2,632221	1,149469	0	0	0,01482752	0,273112	0	0	0	0	0
0,009019794	0,6157389	-0,1239782	51,40583	2,426709	1,456358	0	0	0,009703517	0,3096738	0	0	0	0	0
0,009961865	0,6160769	-0,1235335	51,87401	2,366882	1,66331	0	0	0,007035717	0,3290001	0	0	0	0	0
0,01109184	0,6164081	-0,1227673	52,21307	2,380962	1,726367	0	0	0,006545946	0,3234946	0	0	0	0	0
0,01196741	0,6165246	-0,121709	52,41028	2,522	1,678475	0	0	0,008435249	0,3064364	0	0	0	0	0
0,01247355	0,6164398	-0,1205023	52,4972	2,70321	1,636932	0	0	0,01066278	0,2925237	0	0	0	0	0
0,01319312	0,6162952	-0,1190839	52,44404	2,813471	1,671546	0	0	0,01141925	0,2726339	0	0	0	0	0
0,01348705	0,6159284	-0,1177267	52,38238	2,971304	1,623651	0	0	0,01347652	0,2666356	0	0	0	0	0
0,01322522	0,6152604	-0,1164973	52,36136	3,083537	1,561921	0	0	0,01521616	0,2583511	0	0	0	0	0
0,01277637	0,6144048	-0,1156026	52,28995	3,159551	1,726604	0	0	0,01432948	0,2447241	0	0	0	0	0
0,01221198	0,613172	-0,1149829	52,15734	3,050245	2,10777	0	0	0,009424746	0,1866206	0	0	0	0	0
0,01148607	0,6117392	-0,114722	52,04211	2,943769	2,414516	0	0	0,005292527	0,1299363	0	0	0	0	0
0,01084884	0,610083	-0,1147643	51,9311	2,707353	2,684457	0	0	0,000228962	0,06076851	0	0	0	0	0
0,01033528	0,6082185	-0,1151514	51,94136	2,436153	2,866243	0	0	0	0,0204198	0,004300897	0	0	0	0
0,01023526	0,607189	-0,1154787	51,99511	2,311474	2,880551	0	0	0	0,002100096	0,00569077	0	0	0	0
0,01064845	0,6040854	-0,1168024	52,19345	2,07602	2,616562	0	0	0	0,01047599	0,005405421	0	0	0	0
0,01148183	0,6019902	-0,1177383	52,40683	2,24903	1,999262	0	0	0,002497677	0,03801836	0	0	0	0	0
0,01288086	0,5997301	-0,1187282	52,49593	2,629642	1,288329	0	0	0,01341312	0,05280639	0	0	0	0	0
0,0142477	0,5975338	-0,1197064	52,57887	3,157743	0,3661557	0	0	0,02791587	0,06134016	0	0	0	0	0
0,01508068	0,5964804	-0,1201183	52,5207	3,365815	-0,0290077	0	0	0,03394822	0,06105814	0	0	0	0	0
0,01678255	0,5933271	-0,121508	52,36872	3,754256	-1,076694	0	0	0,0483095	0,05214071	0	0	0	0	0
0,01712758	0,5923438	-0,1219852	52,28308	3,791322	-1,314482	0	0	0,05105805	0,05368436	0	0	0	0	0
0,01755347	0,5908191	-0,1227681	52,10767	3,589898	-1,614603	0	0	0,05204501	0,04094096	0	0	0	0	0
0,01742641	0,5896819	-0,1232166	52,0094	3,100776	-1,820847	0	0	0,04921623	0,0209635	0	0	0	0	0
0,01661624	0,5884469	-0,1238144	51,98568	2,707824	-1,733141	0	0	0,04440965	0,008615239	0	0	0	0	0
0,01587178	0,5874412	-0,1241375	52,0066	2,41854	-1,541947	0	0,01365621	0,03960487	0	0	0	0	0	0
0,01511985	0,5865299	-0,1242847	52,06287	2,271749	-1,355664	0	0,03211424	0,03627413	0	0	0	0	0	0
0,01456261	0,5857345	-0,1242939	52,10353	2,309816	-1,16418	0	0,0356314	0,03473996	0	0	0	0	0	0
0,01420549	0,5850694	-0,1242751	52,13081	2,415904	-1,072489	0	0,04033329	0,03488392	0	0	0	0	0	0
0,01401447	0,5844274	-0,1243218	52,17032	2,472518	-1,038159	0	0,02770146	0,03510676	0	0	0	0	0	0
0,01392081	0,5838578	-0,1243318	52,1986	2,483469	-0,9525145	0	0,00510439	0,03435983	0	0	0	0	0	0
0,01392001	0,5832939	-0,1244424	52,19823	2,49302	-0,8657922	0	0	0,03358812	0,006089798	0	0	0	0	0
0,0140852	0,5827842	-0,1244996	52,19185	2,539759	-0,7555931	0	0	0,03295352	0,02794402	0	0	0	0	0
0,01420859	0,5822246	-0,1247917	52,18232	2,586605	-0,6114356	0	0	0,0319804	0,04050253	0	0	0	0	0
0,0143927	0,5819023	-0,1248048	52,19003	2,579965	-0,475013	0	0	0,03054978	0,0455705	0	0	0	0	0
0,01452597	0,58162	-0,1248939	52,22289	2,566886	-0,3347536	0	0	0,0290164	0,04827556	0	0	0	0	0
0,01456512	0,5813955	-0,1251268	52,27028	2,501305	-0,2094107	0	0	0,02710716	0,04780796	0	0	0	0	0
0,0144358	0,5813045	-0,1253798	52,31958	2,408988	-0,04365133	0	0	0,0245264	0,04957923	0	0	0	0	0
0,01416839	0,5813105	-0,1256293	52,38008	2,308201	0,1345749	0	0	0,02173626	0,05434027	0	0	0	0	0
0,01400329	0,5813348	-0,1259378	52,4295	2,252814	0,2478484	0	0	0,02004966	0,0561084	0	0	0	0	0
0,01372593	0,5812568	-0,1263181	52,53668	2,234494	0,2094689	0	0	0,02025025	0,0650084	0	0	0	0	0
0,01351869	0,5812994	-0,1266219	52,58776	2,219274	0,1714991	0	0	0,02047774	0,07065126	0	0	0	0	0
0,01348377	0,5813476	-0,1269363	52,61561	2,208019	0,1480034	0	0	0,02060016	0,0744108	0	0	0	0	0
0,01351196	0,5813953	-0,1272229	52,58431	2,225625	0,1354143	0	0	0,0209021	0,07184851	0	0	0	0	0
0,01368766	0,5815243	-0,1274377	52,55919	2,258712	0,05136	0	0	0,02207352	0,0673998	0	0	0	0	0
0,01383367	0,5815158	-0,1276859	52,45036	2,270874	-0,08129029	0	0	0,02352165	0,04919315	0	0	0	0	0
0,01412896	0,5816151	-0,1278299	52,29408	2,286113	-0,2267982	0	0	0,02512911	0,02344821	0	0	0	0	0
0,01429572	0,5817154	-0,1280188	52,15567	2,305599	-0,3869683	0	0,000483301	0,02692567	0	0	0	0	0	0
0,01439761	0,5818366	-0,128168	52,04791	2,289835	-0,5347964	0	0,0223093	0,02824632	0	0	0	0	0	0
0,01423642	0,5819344	-0,1283715	51,97372	2,252571	-0,6361372	0	0,03852962	0,02888708	0	0	0	0	0	0
0,01408453	0,5821159	-0,1284932	51,89031	2,208239	-0,6406173	0	0,06188757	0,02848856	0	0	0	0	0	0
0,01385901	0,5823069	-0,1285333	51,86755	2,169213	-0,6072055	0	0,07080416	0,02776418	0	0	0	0	0	0
0,0136527	0,5825518	-0,128458	51,82692	2,140721	-0,4779364	0	0,07801507	0,02618657	0	0	0	0	0	0
0,01328451	0,5827612	-0,1283095	51,82788	2,13445	-0,3059284	0	0,07248548	0,02440378	0	0	0	0	0	0
0,01279666	0,5828469	-0,1282142	51,85926	2,097302	-0,1354059	0	0,06437181	0,02232708	0	0	0	0	0	0
0,01251188	0,5830151	-0,1279786	51,85373	2,076148	0,03583833	0	0,05047607	0,02040309	0	0	0	0	0	0
0,01229347	0,5831065	-0,1277985	51,86377	2,088477	0,09643245	0	0,029787	0,01992045	0	0	0	0	0	0
0,01212556	0,5831991	-0,1276207	51,87564	2,123866	0,09016266	0	0,01146317	0,02033703	0	0	0	0	0	0
0,01202607	0,5832698	-0,1275162	51,86015	2,146638	0,05970337	0	0,000467675	0,02086934	0	0	0	0	0	0
0,01200669	0,5832975	-0,1274494	51,83521	2,160889	0,02190787	0	0	0,02138981	0,005207057	0	0	0	0	0
0,01201448	0,5832878	-0,1274187	51,7698	2,156139	-0,006151384	0	0	0,02162291	0,007038238	0	0	0	0	0
0,01202339	0,5832507	-0,1274239	51,72714	2,144469	-0,01201197	0	0	0,0215648	0,004475233	0	0	0	0	0
0,01211946	0,5831915	-0,1274027	51,60555	2,101489	0,001731136	0	0,005531776	0,02099757	0	0	0	0	0	0
0,01214228	0,5830851	-0,1273807	51,51613	2,051208	-0,01754239	0	0,01707355	0,02068751	0	0	0	0	0	0
0,01215034	0,5829527	-0,1273371	51,43289	2,033785	-0,06015731	0	0,03142787	0,02093942	0	0	0	0	0	0
0,01216633	0,5828193	-0,1272386	51,32941	2,020864	-0,07910768	0	0,04350101	0,02099971	0	0	0	0	0	0
0,01218597	0,582633	-0,1271423	51,21982	2,036364	-0,06189502	0	0,05752978	0,02098259	0	0	0	0	0	0
0,01208794	0,5824316	-0,1270834	51,08317	2,070765	-0,01850559	0	0,0745735	0,02089271	0	0	0	0	0	0
0,01217677	0,5821698	-0,1270723	51,01389	2,093368	0,001237663	0	0,0806054	0,0209213	0	0	0	0	0	0
0,01221625	0,5819123	-0,1270749	50,97417	2,130459	-0,000433105	0	0,08202458	0,02130892	0	0	0	0	0	0
0,01216197	0,581562	-0,1270882	51,00315	2,200842	-0,02531379	0	0,07024222	0,02226155	0	0	0	0	0	0
0,01226585	0,5813114	-0,127004	51,00801	2,27793	-0,02277021	0	0,06374401	0,023007	0	0	0	0	0	0
0,01237164	0,5811009	-0,1269373	51,00924	2,340954	0,02367284	0	0,04791029	0,02317281	0	0	0	0	0	0
0,01254712	0,5809398	-0,1268663	51,02592	2,38056	0,07285199	0	0,0342916	0,02307708	0	0	0	0	0	0
0,012726	0,580848	-0,1268353	51,02672	2,4403	0,1010357	0	0,02332694	0,02339264	0	0	0	0	0	0
0,01295901	0,5807629	-0,1268033	51,03884	2,523177	0,09086501	0	0,008727366	0,02432312	0	0	0	0	0	0
0,01320686	0,5806563	-0,1267783	51,06928	2,638774	0,04767599	0	0	0,02591098	0,008799808	0	0	0	0	0
0,01343161	0,5805658	-0,1268296	51,11349	2,753665	0,0233361	0	0	0,02730329	0,03140831	0	0	0	0	0
0,01371419	0,5805256	-0,1269074	51,17093	2,85151	-0,00988153	0	0	0,02861391	0,047261	0	0	0	0	0
0,01381075	0,580433	-0,1270499	51,19459	2,905477	-0,002719861	0	0	0,02908196	0,05547756	0	0	0	0	0
0,01408477	0,5804483	-0,1272125	51,28708	2,908825	-0,01115305	0	0	0,02919978	0,063048	0	0	0	0	0
0,01419822	0,5804243	-0,1274308	51,32241	2,871804	0,02556428	0	0	0,02846239	0,06670111	0	0	0	0	0
0,01425506	0,5804369	-0,127649	51,32727	2,799813	0,06238692	0	0	0,02737426	0,06678477	0	0	0	0	0
0,01434153	0,5804521	-0,1278905	51,31633	2,716395	0,07326493	0	0	0,02643129	0,06274653	0	0	0	0	0
0,01448244	0,5804943	-0,1280992	51,29927	2,66987	0,04990861	0	0	0,02619961	0,05990402	0	0	0	0	0
0,01467907	0,5805248	-0,1282575	51,28094	2,656299	0,01269984	0	0	0,026436	0,05574145	0	0	0	0	0
0,01494117	0,5805295	-0,1283665	51,29624	2,677417	-0,01536538	0	0	0,02692783	0,05385557	0	0	0	0	0
0,01525326	0,5805095	-0,1284191	51,31053	2,700569	-0,02565308	0	0	0,02726222	0,05039398	0	0	0	0	0
